0.2292232116	315.25	0.6882614101967383	5.324999999999994	1602.5	197.95714285712145
0.22911830980000003	315.5833333333333	0.7025368776671701	5.3541666666666625	1659	192.4583333333125
0.22731995539999997	315.9166666666667	0.7125181111406858	5.341666666666663	1650	192.4583333333125
0.22731087460000002	316.25	0.7182039831532515	5.287499999999997	1650	192.4583333333125
0.22907611379999998	316.5833333333333	0.7196132491235844	5.1916666666666655	1650	192.4583333333125
0.229333477	316.9166666666667	0.7165480630030427	5.054166666666665	1650	192.4583333333125
0.2294892168	317.25	0.7089132169147746	4.875	1650	192.4583333333125
0.22970150560000002	317.9166666666667	0.6971341429753203	4.658333333333331	1623.5	192.4583333333125
0.23100281379999998	318.5833333333333	0.6836885063267152	4.425	1623.5	192.4583333333125
0.2285418998	319.25	0.6667764238731253	4.166666666666666	1623.5	192.4583333333125
0.224072529	319.8333333333333	0.6469929667843369	3.8875	1623.5	192.4583333333125
0.2225103616	320.8333333333333	0.6218658160517997	3.5666666666666687	1756	187.2567567567365
0.2226771164	322	0.5902620659232113	3.1916666666666687	1765.5	164.0353224233051
0.220311813	322.9166666666667	0.5536730213245104	2.775	1632.5	187.2567567567365
0.2213784436	324	0.5110327808293507	2.3083333333333345	1511.5	195.60892919394303
0.2244326696	325.0833333333333	0.4624167151346437	1.7916666666666685	1511.5	195.60892919394303
0.225272381	326.1666666666667	0.40744277333536666	1.225	1511.5	195.60892919394303
0.2258576648	327.25	0.34607577509586174	0.6083333333333343	1511.5	195.60892919394303
0.2256770956	328.3333333333333	0.27867714766553286	-0.05416666666666572	1511.5	195.60892919394303
0.2235218246	329.0833333333333	0.20653023070152418	-0.7499999999999971	1511.5	195.60892919394303
0.22043292059999997	330.75	0.12365480601520017	-1.5249999999999972	2134.5	168.9878048780305
0.21989446999999998	332.5	0.03220447481234072	-2.3708333333333313	2074	157.46590909089207
0.2202844024	334.3333333333333	-0.06879818710503807	-3.291666666666663	2058	157.46590909089207
0.221973818	335.75	-0.17683010883431766	-4.266666666666663	1995	157.46590909089207
0.2247861906	337	-0.2915437250035529	-5.287499999999997	1995	157.46590909089207
0.2275476494	338.25	-0.4134007002921559	-6.3541666666666625	1995	157.46590909089207
0.2273857164	341.4166666666667	-0.5545618880298425	-7.562499999999997	3364	133.2403846153702
0.2267126852	344.3333333333333	-0.7093448562896902	-8.88333333333333	3548	119.45689655171121
0.2252765882	347.25	-0.8786018540279191	-10.316666666666663	3548	126.86936197293086
0.2228242658	347.9166666666667	-1.0484671580333673	-11.749999999999996	4916.5	111.7499999999879
0.2214364024	348.5833333333333	-1.2217147486083875	-13.187499999999996	4916.5	111.7499999999879
0.21994265459999998	349.25	-1.3957695946028568	-14.60833333333333	4916.5	111.7499999999879
0.2193909362	349	-1.5642476412107782	-15.958333333333332	4916.5	111.7499999999879
0.2207071834	348.6666666666667	-1.729461043716509	-17.24583333333333	4916.5	111.7499999999879
0.2224157538	348.25	-1.8898551913428647	-18.458333333333332	4922	111.7499999999879
0.2238040716	347.1666666666667	-2.0414641719986597	-19.5625	8741.5	83.61434141572532
0.2254293916	346.0833333333333	-2.1848113546876715	-20.55833333333333	8741.5	83.61434141572532
0.2253016906	345	-2.3194875151689285	-21.445833333333333	8741.5	83.61434141572532
0.2228861602	341.8333333333333	-2.431738237197622	-22.12083333333333	8741.5	83.61434141572532
0.219880421	338.9166666666667	-2.5266634242922716	-22.6125	8741.5	83.61434141572532
0.21923592460000002	336	-2.5978700239829924	-22.875	8741.5	83.61434141572532
0.2215923096	335.3333333333333	-2.6602497135791126	-23.016666666666666	8741.5	83.61434141572532
0.223838844	334.6666666666667	-2.7106496579736747	-23.033333333333335	8741.5	83.61434141572532
0.22796696860000001	334	-2.7519171493069052	-22.945833333333333	8741.5	83.61434141572532
0.23120598220000002	333.3333333333333	-2.7841664967179733	-22.7625	8741.5	83.61434141572532
0.23208956179999998	332.6666666666667	-2.8063818172471264	-22.483333333333334	8741.5	83.61434141572532
0.23242774219999998	332	-2.80634724606148	-22.0125	8741.5	83.61434141572532
0.23309918759999998	332	-2.7914551296037295	-21.395833333333336	8741.5	83.61434141572532
0.23297079539999999	332	-2.7601376175922123	-20.633333333333333	8741.5	83.61434141572532
0.2316837202	332	-2.7257042596767964	-19.8375	8741.5	83.61434141572532
0.23046342339999998	332	-2.685780727112167	-19.008333333333333	8741.5	83.61434141572532
0.22975650879999998	332	-2.640441205738895	-18.145833333333336	8741.5	83.61434141572532
0.2271272138	332	-2.594782640435734	-17.295833333333334	8741.5	83.61434141572532
0.2243245462	332	-2.5485164372225233	-16.4625	8741.5	83.61434141572532
